Brand,Battery_capacity(mAh),Screen_size(inches),Processor,Operating system,Resolution_height(px),Price,Internal_storage(GB),Resolution_width(px),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
infinix,4350,5,8,android,1920.0,9.798127036878302,4.174387269895637,6.985641817639208,2.5649493574615367,2.833213344056216,1.9459101490553132,16
infinix,4350,5,8,android,1920.0,9.798127036878302,4.174387269895637,6.985641817639208,2.5649493574615367,2.833213344056216,1.9459101490553132,16
poco,4000,6,8,android,1080.0,9.852194258148577,4.859812404361672,7.6783263565068856,2.5649493574615367,3.044522437723423,1.9459101490553132,16
poco,4000,6,8,android,1080.0,10.043249494911286,5.54907608489522,7.6783263565068856,2.5649493574615367,3.044522437723423,2.1972245773362196,16
poco,4000,6,8,android,1080.0,10.043249494911286,5.54907608489522,7.6783263565068856,2.5649493574615367,3.044522437723423,2.1972245773362196,16
poco,4000,6,8,android,1080.0,10.043249494911286,5.54907608489522,7.6783263565068856,2.5649493574615367,3.044522437723423,2.1972245773362196,16
poco,4000,6,8,android,1080.0,9.903487552536127,4.174387269895637,7.6783263565068856,2.5649493574615367,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.975808214115753,5.54907608489522,7.783640596221253,4.174387269895637,3.044522437723423,2.1972245773362196,16
poco,4500,6,8,android,1080.0,9.769956159911606,4.174387269895637,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.769956159911606,4.174387269895637,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.825526011066415,4.859812404361672,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.825526011066415,4.859812404361672,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.975808214115753,5.54907608489522,7.783640596221253,4.174387269895637,3.044522437723423,2.1972245773362196,16
poco,4500,6,8,android,1080.0,9.975808214115753,5.54907608489522,7.783640596221253,4.174387269895637,3.044522437723423,2.1972245773362196,16
poco,4500,6,8,android,1080.0,9.769956159911606,4.174387269895637,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.825526011066415,4.859812404361672,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4000,6,8,android,1080.0,9.852194258148577,4.859812404361672,7.6783263565068856,2.5649493574615367,3.044522437723423,1.9459101490553132,16
poco,4000,6,8,android,1080.0,9.852194258148577,4.859812404361672,7.6783263565068856,2.5649493574615367,3.044522437723423,1.9459101490553132,16
poco,4000,6,8,android,1080.0,10.043249494911286,5.54907608489522,7.6783263565068856,2.5649493574615367,3.044522437723423,2.1972245773362196,16
poco,4000,6,8,android,1080.0,9.852194258148577,4.859812404361672,7.6783263565068856,2.5649493574615367,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.825526011066415,4.859812404361672,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4500,6,8,android,1080.0,9.825526011066415,4.859812404361672,7.783640596221253,4.174387269895637,3.044522437723423,1.9459101490553132,16
poco,4000,6,8,android,1080.0,9.903487552536127,4.174387269895637,7.6783263565068856,2.5649493574615367,3.044522437723423,1.9459101490553132,16
poco,4000,6,8,android,1080.0,9.903487552536127,4.174387269895637,7.6783263565068856,2.5649493574615367,3.044522437723423,1.9459101490553132,16
poco,5000,6,8,android,1080.0,9.615805480084347,4.174387269895637,7.783640596221253,3.8918202981106265,2.833213344056216,1.9459101490553132,16
poco,5000,6,8,android,1080.0,9.740968623038354,4.859812404361672,7.783640596221253,3.8918202981106265,2.833213344056216,1.9459101490553132,16
poco,5000,6,8,android,1080.0,9.546812608597396,4.174387269895637,7.783640596221253,3.8918202981106265,2.833213344056216,1.6094379124341003,16
poco,5000,6,8,android,1080.0,9.740968623038354,4.859812404361672,7.783640596221253,3.8918202981106265,2.833213344056216,1.9459101490553132,16
poco,5000,6,8,android,1080.0,9.740968623038354,4.859812404361672,7.783640596221253,3.8918202981106265,2.833213344056216,1.9459101490553132,16
poco,5000,6,8,android,1080.0,9.615805480084347,4.174387269895637,7.783640596221253,3.8918202981106265,2.833213344056216,1.9459101490553132,16
poco,5000,6,8,android,1080.0,9.615805480084347,4.174387269895637,7.783640596221253,3.8918202981106265,2.833213344056216,1.9459101490553132,16
poco,5000,6,8,android,1080.0,9.546812608597396,4.174387269895637,7.783640596221253,3.8918202981106265,2.833213344056216,1.6094379124341003,16
poco,5000,6,8,android,1080.0,9.546812608597396,4.174387269895637,7.783640596221253,3.8918202981106265,2.833213344056216,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.43276366396591,4.174387269895637,7.3783837129967145,2.5649493574615367,2.1972245773362196,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.615205300012315,4.859812404361672,7.3783837129967145,2.5649493574615367,2.1972245773362196,1.9459101490553132,16
oppo,4230,6,8,android,720.0,9.615205300012315,4.859812404361672,7.3783837129967145,2.5649493574615367,2.1972245773362196,1.9459101490553132,16
oppo,4230,6,8,android,720.0,9.43276366396591,4.174387269895637,7.3783837129967145,2.5649493574615367,2.1972245773362196,1.6094379124341003,16
oppo,5000,6,8,android,720.0,9.740439071085758,4.859812404361672,7.3783837129967145,3.8918202981106265,2.833213344056216,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.209439966733019,3.4965075614664802,7.327123292259293,2.6390573296152584,1.791759469228055,1.3862943611198906,16
oppo,4230,6,8,android,720.0,9.209439966733019,3.4965075614664802,7.327123292259293,2.6390573296152584,1.791759469228055,1.3862943611198906,16
oppo,4230,6,8,android,720.0,9.103979355984773,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,4000,6,8,android,1080.0,9.851720461714246,4.859812404361672,7.783640596221253,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,4000,6,8,android,1080.0,9.851720461714246,4.859812404361672,7.783640596221253,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,5000,6,8,android,1080.0,9.740439071085758,4.859812404361672,7.783640596221253,2.5649493574615367,2.833213344056216,1.9459101490553132,16
oppo,5000,6,8,android,1080.0,9.740439071085758,4.859812404361672,7.783640596221253,2.5649493574615367,2.833213344056216,1.9459101490553132,16
oppo,4230,6,8,android,720.0,9.103979355984773,3.4965075614664802,7.327123292259293,2.6390573296152584,1.791759469228055,1.0986122886681098,16
oppo,4230,6,8,android,720.0,9.103979355984773,3.4965075614664802,7.327123292259293,2.6390573296152584,1.791759469228055,1.0986122886681098,16
oppo,4230,6,8,android,720.0,9.391911647379434,4.174387269895637,7.327123292259293,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,5000,6,8,android,720.0,9.679781342959442,4.859812404361672,7.3783837129967145,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,4000,6,8,android,1080.0,9.851720461714246,4.859812404361672,7.783640596221253,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,4230,6,8,android,720.0,9.674074388208323,4.174387269895637,7.327123292259293,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,4025,6,8,android,1080.0,10.30865261563529,4.859812404361672,7.783640596221253,4.174387269895637,3.8066624897703196,2.1972245773362196,16
oppo,4025,6,8,android,1080.0,10.30865261563529,4.859812404361672,7.783640596221253,4.174387269895637,3.8066624897703196,2.1972245773362196,16
oppo,4025,6,8,android,1080.0,10.30865261563529,4.859812404361672,7.783640596221253,4.174387269895637,3.8066624897703196,2.1972245773362196,16
oppo,4230,6,8,android,720.0,9.472012088995733,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,4000,6,8,android,1080.0,9.615205300012315,4.174387269895637,7.75833346749091,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,4065,6,8,android,1080.0,10.645210588588755,5.54907608489522,7.75833346749091,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,4000,6,8,android,1080.0,10.571086129249698,5.54907608489522,7.75833346749091,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,3730,6,8,android,1080.0,11.0184815912866,5.54907608489522,7.75833346749091,2.833213344056216,3.258096538021482,2.1972245773362196,16
oppo,3730,6,8,android,1080.0,11.0184815912866,5.54907608489522,7.75833346749091,2.833213344056216,3.258096538021482,2.1972245773362196,16
oppo,4000,6,8,android,1080.0,10.308952660644293,5.54907608489522,7.75833346749091,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,3180,5,8,android,720.0,9.581903928408666,4.174387269895637,7.273092595999522,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,5000,6,8,android,720.0,9.679781342959442,4.859812404361672,7.3783837129967145,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,4230,6,8,android,720.0,9.528430400599346,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
oppo,4230,6,8,android,720.0,9.472012088995733,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,4230,6,8,android,720.0,9.158099260130491,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
oppo,3600,6,8,android,1080.0,9.85166780380633,4.174387269895637,7.75833346749091,2.833213344056216,3.258096538021482,1.9459101490553132,16
oppo,3500,6,8,android,1080.0,9.903037451255743,4.174387269895637,7.75833346749091,2.833213344056216,3.258096538021482,1.9459101490553132,16
oppo,3600,6,8,android,1080.0,9.854244785957677,4.174387269895637,7.75833346749091,2.833213344056216,3.258096538021482,1.9459101490553132,16
oppo,4020,6,8,android,2340.0,9.79762691183662,4.859812404361672,6.985641817639208,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,4000,6,8,android,1560.0,9.046762057999363,3.4965075614664802,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
oppo,4230,6,8,android,720.0,9.546169544733285,4.174387269895637,7.327123292259293,2.6390573296152584,2.833213344056216,1.3862943611198906,16
oppo,3500,6,8,android,1080.0,9.903037451255743,4.174387269895637,7.75833346749091,2.833213344056216,3.258096538021482,1.9459101490553132,16
oppo,3600,6,8,android,1080.0,9.883335864325275,4.174387269895637,7.75833346749091,2.833213344056216,3.258096538021482,1.6094379124341003,16
oppo,3500,6,8,android,1080.0,9.959442464680574,4.174387269895637,7.75833346749091,2.833213344056216,3.258096538021482,1.9459101490553132,16
oppo,4230,6,8,android,720.0,9.770013301136158,4.174387269895637,7.327123292259293,2.6390573296152584,2.833213344056216,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.472012088995733,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
oppo,4230,6,8,android,720.0,9.581628028282761,4.174387269895637,7.327123292259293,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.15915233520675,2.833213344056216,7.327123292259293,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,4230,6,8,android,720.0,9.15915233520675,2.833213344056216,7.327123292259293,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,5000,6,8,android,720.0,9.546169544733285,4.859812404361672,7.3783837129967145,3.8918202981106265,2.833213344056216,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.349319399257634,4.174387269895637,7.327123292259293,2.6390573296152584,1.791759469228055,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.349319399257634,4.174387269895637,7.327123292259293,2.6390573296152584,1.791759469228055,1.6094379124341003,16
oppo,4000,6,8,android,1080.0,9.740439071085758,4.859812404361672,7.75833346749091,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,4000,6,8,android,1080.0,9.740439071085758,4.859812404361672,7.75833346749091,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,3700,6,8,android,1080.0,10.360627548882315,4.859812404361672,7.75833346749091,2.5649493574615367,3.258096538021482,2.1972245773362196,16
oppo,3180,5,8,android,720.0,9.509778075438817,3.4965075614664802,7.273092595999522,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
oppo,3180,5,8,android,720.0,9.158099260130491,2.833213344056216,7.273092595999522,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,3400,6,8,android,1080.0,10.042858113983936,4.174387269895637,7.732369222284388,2.833213344056216,3.258096538021482,1.6094379124341003,16
oppo,4020,6,8,android,2340.0,9.546169544733285,4.859812404361672,6.985641817639208,3.8918202981106265,2.833213344056216,1.6094379124341003,16
oppo,4020,6,8,android,2340.0,9.546169544733285,4.859812404361672,6.985641817639208,3.8918202981106265,2.833213344056216,1.6094379124341003,16
oppo,4020,6,8,android,2340.0,9.79762691183662,4.859812404361672,6.985641817639208,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,3075,5,8,android,720.0,9.851720461714246,4.174387269895637,7.155396301896734,2.6390573296152584,2.833213344056216,1.6094379124341003,16
oppo,3075,5,8,android,720.0,9.851720461714246,4.174387269895637,7.155396301896734,2.6390573296152584,2.833213344056216,1.6094379124341003,16
oppo,3075,5,8,android,720.0,9.851720461714246,4.174387269895637,7.155396301896734,2.6390573296152584,2.833213344056216,1.6094379124341003,16
oppo,3075,5,8,android,1280.0,9.391911647379434,3.4965075614664802,6.580639137284949,2.6390573296152584,2.833213344056216,1.3862943611198906,16
oppo,3000,5,8,android,720.0,9.046762057999363,2.833213344056216,7.155396301896734,2.6390573296152584,1.791759469228055,1.3862943611198906,16
oppo,4230,6,8,android,720.0,9.472012088995733,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
oppo,3200,5,8,android,1080.0,9.798182590890704,4.174387269895637,7.560601162768557,2.6390573296152584,2.833213344056216,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.510519035757246,3.4965075614664802,7.327123292259293,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,3180,5,8,android,720.0,9.546169544733285,4.174387269895637,7.273092595999522,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,3500,6,8,android,1080.0,9.741027444837728,4.174387269895637,7.75833346749091,2.833213344056216,2.833213344056216,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.61587214452889,4.174387269895637,7.327123292259293,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.581628028282761,4.174387269895637,7.327123292259293,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.15915233520675,2.833213344056216,7.327123292259293,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,4230,6,8,android,720.0,9.15915233520675,2.833213344056216,7.327123292259293,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,4065,6,8,android,1080.0,10.645210588588755,5.54907608489522,7.75833346749091,3.8918202981106265,2.833213344056216,2.1972245773362196,16
oppo,4065,6,8,android,1080.0,10.571086129249698,4.859812404361672,7.75833346749091,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,5000,6,8,android,720.0,9.546169544733285,4.859812404361672,7.3783837129967145,3.8918202981106265,2.833213344056216,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.349319399257634,4.174387269895637,7.327123292259293,2.6390573296152584,1.791759469228055,1.6094379124341003,16
oppo,4230,6,8,android,720.0,9.349319399257634,4.174387269895637,7.327123292259293,2.6390573296152584,1.791759469228055,1.6094379124341003,16
oppo,4000,6,8,android,1080.0,9.740439071085758,4.859812404361672,7.75833346749091,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,4000,6,8,android,1080.0,9.740439071085758,4.859812404361672,7.75833346749091,3.8918202981106265,2.833213344056216,1.9459101490553132,16
oppo,3700,6,8,android,1080.0,10.360627548882315,4.859812404361672,7.75833346749091,2.5649493574615367,3.258096538021482,2.1972245773362196,16
oppo,3180,5,8,android,720.0,9.509778075438817,3.4965075614664802,7.273092595999522,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
oppo,3180,5,8,android,720.0,9.158099260130491,2.833213344056216,7.273092595999522,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,3400,6,8,android,1080.0,10.042858113983936,4.174387269895637,7.732369222284388,2.833213344056216,3.258096538021482,1.6094379124341003,16
oppo,4020,6,8,android,2340.0,9.546169544733285,4.859812404361672,6.985641817639208,3.8918202981106265,2.833213344056216,1.6094379124341003,16
oppo,4020,6,8,android,2340.0,9.546169544733285,4.859812404361672,6.985641817639208,3.912023005428146,2.833213344056216,1.6094379124341003,16
