Name,Brand,Battery_capacity(mAh),Screen_size(inches),Touchscreen,Processor,Operating system,Wi-Fi,Bluetooth,GPS,3G,4G/ LTE,Resolution_width(px),Resolution_height(px),Price,Internal_storage(GB),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
Apple iPhone 6s,Apple,-1.3942020746909078,-0.5553478324017044,Yes,-1.6071417633472638,iOS,Yes,Yes,Yes,Yes,Yes,-0.21818163558644343,-0.2699669240182364,10.043249494911286,-0.2239363612360481,0.2776316517840247,-0.06655195422890328,-0.08478362749881975,-2.1322667433044113
Lenovo Vibe P1,Lenovo,2.254041142253207,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.680344001221918,0.5340813189817668,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lenovo Vibe S1,Lenovo,-0.586663152259008,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.3048320350689,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Samsung Galaxy S6 Edge+,Samsung,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,9.798127036878302,0.5340813189817668,0.7790173689482113,-0.06655195422890328,1.0091139351558178,-2.1322667433044113
Samsung Galaxy Note 5,Samsung,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,9.615805480084347,0.5340813189817668,0.7790173689482113,-0.06655195422890328,1.0091139351558178,-2.1322667433044113
Motorola Moto X Play,Motorola,0.799325636595742,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.986071187374463,-0.2239363612360481,1.2657944329065811,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Motorola Moto G (Gen 3),Motorola,-0.5293908882567456,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.305650551780507,-0.9507491645738099,0.41562338496454787,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Honor 7,Honor,0.19223963817176057,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.680344001221918,-0.2239363612360481,1.1776085525789384,0.4746544835841936,0.5204715396506635,-2.1322667433044113
Asus ZenFone Selfie,Asus,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.615805480084347,-0.2239363612360481,0.41562338496454787,1.1112066667444338,-0.08478362749881975,0.41659169399276824
LG G4,LG,0.07769511016723579,0.8582648318935419,Yes,0.2171813193712519,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,9.495519314209846,0.5340813189817668,0.7790173689482113,0.4746544835841936,0.5204715396506635,-2.1322667433044113
Xiaomi Mi 4i,Xiaomi,0.21514854377266554,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.472704636443673,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lenovo K3 Note,Lenovo,-0.036849417837289004,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.210340371976184,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Motorola Moto Turbo,Motorola,1.1085958622079588,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.373491181781864,1.3087674093511814,1.2657944329065811,-0.9049300241120559,0.5204715396506635,-2.1322667433044113
Gionee Elife S7,Gionee,-0.26593847384633856,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.680344001221918,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Lenovo Vibe Shot,Lenovo,-0.036849417837289004,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.190137664658664,0.5340813189817668,0.7790173689482113,0.4746544835841936,0.5204715396506635,0.41659169399276824
Samsung Galaxy S6 Edge,Samsung,-0.38048300185086337,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.165851817003619,0.5340813189817668,0.7790173689482113,-0.06655195422890328,0.5204715396506635,-2.1322667433044113
Honor 6 Plus,Honor,0.7649622781943846,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.184900011974314,0.5340813189817668,-0.4013041151763782,0.4746544835841936,0.5204715396506635,0.41659169399276824
HTC Desire 820s,HTC,-0.38048300185086337,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,10.146472946063877,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
HTC One (M8 Eye),HTC,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.25769445336048,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,-2.1322667433044113
Google Nexus 6,Motorola,0.3296930717771903,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,9.509778075438817,0.5340813189817668,0.41562338496454787,-0.9049300241120559,0.5204715396506635,-2.1322667433044113
HTC Desire Eye,HTC,-0.609572057859913,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.3048320350689,-0.2239363612360481,0.41562338496454787,1.1112066667444338,-0.08478362749881975,-2.1322667433044113
BlackBerry Passport,BlackBerry,0.5931454861875973,-0.5553478324017044,Yes,-0.6949802219880059,BlackBerry,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,-0.07932363453650482,9.680344001221918,0.5340813189817668,0.41562338496454787,-0.9049300241120559,0.5204715396506635,-2.1322667433044113
Apple iPhone 6 Plus,Apple,-0.019667738636610282,0.8582648318935419,Yes,-2.0632225340268926,iOS,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.085809109330082,-0.2239363612360481,-0.4013041151763782,-1.34894916974778,-0.8927828434925102,-2.1322667433044113
Apple iPhone 6,Apple,-1.2853847730866093,-0.5553478324017044,Yes,-1.6071417633472638,iOS,Yes,Yes,Yes,Yes,Yes,-0.21818163558644343,-0.2699669240182364,9.680344001221918,-0.2239363612360481,-0.4013041151763782,-1.34894916974778,-0.8927828434925102,-2.1322667433044113
Motorola Moto X (Gen 2),Motorola,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.085809109330082,-0.2239363612360481,0.41562338496454787,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Motorola Moto G (Gen 2),Motorola,-0.9875690002748447,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,9.510519035757246,-0.2239363612360481,-0.4013041151763782,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Sony Xperia Z3 Compact,Sony,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,10.571086129249698,-0.2239363612360481,1.1776085525789384,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Samsung Galaxy Note 4,Samsung,0.3296930717771903,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.236417809461043,0.5340813189817668,0.7790173689482113,-0.5696321388791182,0.5204715396506635,-2.1322667433044113
Samsung Galaxy Note Edge,Samsung,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.9207192232037484,1.935020556213867,10.307317991967832,0.5340813189817668,0.7790173689482113,-0.5696321388791182,0.5204715396506635,-2.1322667433044113
Xiaomi Mi 4,Xiaomi,0.16933073257085562,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,1.0004504625321018,0.7839667329279403,8.985695694535705,-0.2239363612360481,0.41562338496454787,0.4746544835841936,0.5204715396506635,-2.1322667433044113
Lenovo Vibe Z2 Pro,Lenovo,1.2231403902124838,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.308952660644293,0.5340813189817668,0.7790173689482113,-0.06655195422890328,0.5204715396506635,0.41659169399276824
OnePlus One,OnePlus,0.19223963817176057,0.8582648318935419,Yes,-0.6949802219880059,Cyanogen,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.998797732340453,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,0.5204715396506635,-2.1322667433044113
Samsung Galaxy S5,Samsung,-0.1513939458418138,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.4341158035983,-0.2239363612360481,0.7790173689482113,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Sony Xperia Z2,Sony,0.3067841661762854,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.491024186183038,-0.2239363612360481,1.1776085525789384,-0.9049300241120559,0.5204715396506635,-2.1322667433044113
Sony Xperia Z1 Compact,Sony,-0.7241165858644377,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.392661928770137,-0.2239363612360481,1.1776085525789384,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Gionee Elife E7,Gionee,-0.49502752985538817,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.216088098632316,-0.2239363612360481,0.7790173689482113,0.4746544835841936,-0.08478362749881975,-2.1322667433044113
Samsung Galaxy Grand 2,Samsung,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.680344001221918,-0.9507491645738099,-0.4013041151763782,-1.34894916974778,-0.8927828434925102,0.41659169399276824
Motorola Moto G,Motorola,-0.9875690002748447,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,9.210340371976184,-0.9507491645738099,-1.1388856413311217,-1.34894916974778,-0.8927828434925102,0.41659169399276824
Google Nexus 5,LG,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.392745258631441,-0.2239363612360481,-0.4013041151763782,-1.34894916974778,-0.08478362749881975,-2.1322667433044113
Nokia Lumia 1520,Nokia,0.535873222185335,0.8582648318935419,Yes,-0.6949802219880059,Windows,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.462846164547514,0.5340813189817668,1.1776085525789384,-1.34894916974778,-0.08478362749881975,-2.1322667433044113
Apple iPhone 5c,Apple,-1.6324546929403194,-1.9689604966969507,Yes,-1.6071417633472638,iOS,Yes,Yes,Yes,Yes,Yes,-0.6243923349592918,-0.62607420059732,9.047821442478408,-0.9507491645738099,-0.4013041151763782,-1.34894916974778,-0.8927828434925102,-2.1322667433044113
Xiaomi Mi 3,Xiaomi,0.1349673741694982,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,1.0004504625321018,0.7839667329279403,9.546812608597396,-0.2239363612360481,0.41562338496454787,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Samsung Galaxy Note 3,Samsung,0.3067841661762854,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.832714252818556,0.5340813189817668,0.41562338496454787,-0.9049300241120559,0.5204715396506635,-2.1322667433044113
Sony Xperia Z1,Sony,0.07769511016723579,-0.5553478324017044,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.945529489715843,-0.2239363612360481,1.1776085525789384,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
LG G2,LG,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.021270588192511,-0.2239363612360481,0.41562338496454787,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Motorola Moto X,Motorola,-0.8386611138689626,-0.5553478324017044,Yes,-1.6071417633472638,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.61587214452889,-0.2239363612360481,-0.03199193653186937,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Sony Xperia Z,Sony,-0.6897532274630803,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.38871840689063,-0.2239363612360481,0.41562338496454787,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Samsung Galaxy S III,Samsung,-0.9532056418734873,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.699514748210191,-0.2239363612360481,-0.4013041151763782,-1.34894916974778,-0.8927828434925102,-2.1322667433044113
Samsung Galaxy S4,Samsung,-0.38048300185086337,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,10.966748963901312,-0.2239363612360481,0.41562338496454787,-0.9049300241120559,-0.08478362749881975,-2.1322667433044113
Nokia Lumia 920,Nokia,-1.067750169878012,-0.5553478324017044,Yes,-1.6071417633472638,Windows,Yes,Yes,Yes,Yes,No,-0.15171079387088643,-0.3670870903579865,9.104979856318357,0.5340813189817668,-0.4013041151763782,-1.34894916974778,-0.8927828434925102,-2.1322667433044113
Oppo F15,Oppo,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.6472571003923853,9.835797403566177,2.0920764700263845,2.8087611657147615,1.4073595766500984,2.381175882178299,0.41659169399276824
Vivo S1 Pro,Vivo,1.7958630302351077,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.830916859701293,2.0920764700263845,2.8087611657147615,2.5009465980075523,2.381175882178299,0.41659169399276824
Motorola Moto G8 Plus,Motorola,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.472704636443673,1.3087674093511814,2.8087611657147615,2.092748460195227,1.0091139351558178,0.41659169399276824
Motorola One Macro,Motorola,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,9.104979856318357,1.3087674093511814,0.41562338496454787,0.4746544835841936,1.0091139351558178,0.41659169399276824
Vivo U10,Vivo,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.10772261174745829,9.103979355984773,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Redmi 8A,Xiaomi,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,8.779557455883728,0.5340813189817668,0.2776316517840247,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Oppo A9 2020,Oppo,2.3685856702577315,2.271877496188788,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.20843982128497687,9.597709395814938,2.0920764700263845,2.8087611657147615,1.4073595766500984,1.0091139351558178,0.41659169399276824
Samsung Galaxy M10s,Samsung,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,9.047821442478408,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Infinix Hot 8,Infinix,2.3685856702577315,2.271877496188788,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,0.20843982128497687,8.987321812850125,1.3087674093511814,0.41562338496454787,0.4746544835841936,1.0091139351558178,0.41659169399276824
Redmi Note 8,Xiaomi,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.126523885883072,0.5340813189817668,2.8087611657147615,1.1112066667444338,0.5204715396506635,0.41659169399276824
Redmi 8,Xiaomi,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,8.987196820661973,1.3087674093511814,0.2776316517840247,0.4746544835841936,1.0091139351558178,0.41659169399276824
Realme 3i,Realme,1.4865928046228907,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,8.85366542803745,0.5340813189817668,0.41562338496454787,1.1112066667444338,0.5204715396506635,0.41659169399276824
Infinix Hot 7,Infinix,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.02858766139655082,9.209439966733019,1.3087674093511814,0.41562338496454787,1.1112066667444338,1.0091139351558178,0.41659169399276824
Honor 9X,Honor,1.2231403902124838,2.271877496188788,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.546812608597396,2.0920764700263845,2.8087611657147615,1.4073595766500984,1.0091139351558178,0.41659169399276824
Motorola One Action,Motorola,0.6504177501898597,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.8630796922584965,9.210340371976184,2.0920764700263845,0.2776316517840247,1.0008709882058655,1.0091139351558178,0.41659169399276824
LG W30,LG,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,9.047821442478408,0.5340813189817668,0.41562338496454787,1.4073595766500984,0.5204715396506635,0.41659169399276824
Infinix Hot 7 Pro,Infinix,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.02858766139655082,9.305650551780507,1.3087674093511814,0.41562338496454787,1.1112066667444338,1.7790267403792863,0.41659169399276824
Redmi 7A,Xiaomi,1.2231403902124838,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,8.612503371220562,-0.2239363612360481,0.2776316517840247,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Infinix S4,Infinix,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,0.06455809337423603,8.987196820661973,0.5340813189817668,0.41562338496454787,2.5009465980075523,0.5204715396506635,0.41659169399276824
Vivo Y17,Vivo,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,0.10772261174745829,9.349319399257634,2.0920764700263845,0.41562338496454787,1.7416702940038153,1.0091139351558178,0.41659169399276824
Infinix Smart 3 Plus,Infinix,0.6504177501898597,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,No,No,No,-0.3289663717790384,0.06455809337423603,8.85366542803745,0.5340813189817668,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Oppo A1k,Oppo,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,No,No,No,-0.3289663717790384,0.13649895732960646,8.805525052709516,0.5340813189817668,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Oppo A5s,Oppo,1.4865928046228907,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.6252932600234953,-1.3742591857331723,8.979164648964709,0.5340813189817668,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Xiaomi Redmi Y3,Xiaomi,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,8.987196820661973,0.5340813189817668,0.2776316517840247,2.5009465980075523,0.5204715396506635,0.41659169399276824
Realme C2,Realme,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.13649895732960646,8.699514748210191,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
